car_id,odometer,soc_real,soc_display,vehicle_speed,charge_status,key_status,xcord,ycord
KMHC751HFJU014636,11672,93.5,99,64,0,1,126.968087,37.840432
KMHC751HFJU014636,11672,93.5,99,65,0,1,126.968296,37.840207
KMHC751HFJU014636,11672,93.5,99,64,0,1,126.968192,37.840319
KMHC751HFJU014636,11672,93.5,99,62,0,1,126.967975,37.840539
KMHC751HFJU014636,11672,93.5,99,60,0,1,126.9684,37.840096
KMHC751HFJU014636,11672,93.5,99,58,0,1,126.967872,37.840651
KMHC751HFJU014636,11672,93.5,98.5,56,0,1,126.967544,37.840988
KMHC751HFJU014636,11672,93.5,98.5,53,0,1,126.967327,37.841211
KMHC751HFJU014636,11672,93.5,98.5,51,0,1,126.967224,37.841324
KMHC751HFJU014636,11672,93.5,98.5,47,0,1,126.967023,37.841543
KMHC751HFJU014636,11672,93.5,98.5,41,0,1,126.967768,37.840764
KMHC751HFJU014636,11672,93.5,98.5,35,0,1,126.967648,37.840871
KMHC751HFJU014636,11672,93.5,98.5,30,0,1,126.96744,37.841099
KMHC751HFJU014636,11672,93.5,98.5,25,0,1,126.967128,37.841436
KMHC751HFJU014636,11672,93.5,98.5,21,0,1,126.966736,37.841884
KMHC751HFJU014636,11672,93.5,98.5,17,0,1,126.966824,37.841771
KMHC751HFJU014636,11672,93.5,98.5,13,0,1,126.966928,37.841659
KMHC751HFJU014636,11672,93.5,98.5,9,0,1,126.966648,37.841999
KMHC751HFJU014636,11672,93.5,98.5,6,0,1,126.966576,37.842115
KMHC751HFJU014636,11672,93.5,98.5,4,0,1,126.966392,37.84252
KMHC751HFJU014636,11672,93.5,98.5,2,0,1,126.966504,37.842244
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.966448,37.842376
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.966344,37.842663
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.966224,37.843108
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.966055,37.843732
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.966264,37.842959
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.966144,37.84342
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.966176,37.84326
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.966016,37.843891
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.966303,37.842812
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.966104,37.843575
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965896,37.844383
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965856,37.844555
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965936,37.84422
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965976,37.844056
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965824,37.844723
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965784,37.84488
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965639,37.84546
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965576,37.845672
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965664,37.845356
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.96572,37.845143
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965608,37.845564
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965751,37.845027
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965695,37.845247
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965536,37.845776
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965472,37.845992
